# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
100,1,taint,serdit,0,1,1,1,65609359.0,155428190.0,155418040.0,2.368994,15912192.0,18645.0,46313.0,838475296,
100,1,taint,spec,0,1,1,1,64975538.0,155428190.0,155418040.0,2.392103,15821140.0,18645.0,27668.0,838475296,
100,1,taintx,serdit,0,1,1,1,65294272.0,155426066.0,155415916.0,2.380394,16088583.0,16521.0,44189.0,838475296,2136.9
100,1,taintx,spec,0,1,1,1,64796454.0,155426066.0,155415916.0,2.398682,16084913.0,16521.0,27668.0,838475296,2679.8
100,2,api,serdit,0,1,1,1,64287194.0,155215308.0,155205158.0,2.414405,15463277.0,554.0,27868.0,838475296,
100,2,api,spec,0,1,1,1,64221546.0,155215308.0,155205158.0,2.416873,15462422.0,554.0,27591.0,838475296,
100,2,apinop,serdit,0,1,1,1,64728542.0,155215308.0,155204327.0,2.397942,0.0,0.0,27314.0,838475296,
100,2,apinop,spec,0,1,1,1,64728542.0,155215308.0,155204327.0,2.397942,0.0,0.0,27314.0,838475296,
100,2,base,serdit,0,1,1,1,65164670.0,155211984.0,155201834.0,2.381843,0.0,0.0,27314.0,838475296,
100,2,base,spec,0,1,1,1,65164670.0,155211984.0,155201834.0,2.381843,0.0,0.0,27314.0,838475296,
100,2,blanket,serdit,0,1,1,1,66898076.0,155211984.0,155201834.0,2.320126,36144479.0,0.0,27314.0,838475296,
100,2,blanket,spec,0,1,1,1,66898076.0,155211984.0,155201834.0,2.320126,36144479.0,0.0,27314.0,838475296,
100,2,taint,serdit,0,1,1,1,65406146.0,155428190.0,155418040.0,2.376355,15783939.0,18645.0,46313.0,838475296,
100,2,taint,spec,0,1,1,1,65075738.0,155428190.0,155418040.0,2.38842,15884458.0,18645.0,27668.0,838475296,
100,2,taintx,serdit,0,1,1,1,65294926.0,155426066.0,155415916.0,2.38037,16089878.0,16521.0,44189.0,838475296,2745.8
100,2,taintx,spec,0,1,1,1,64982846.0,155426066.0,155415916.0,2.391801,16086911.0,16521.0,27668.0,838475296,2712.4
100,3,api,serdit,0,1,1,1,64799375.0,155215308.0,155205158.0,2.395321,15801295.0,554.0,27868.0,838475296,
100,3,api,spec,0,1,1,1,64725146.0,155215308.0,155205158.0,2.398068,15809228.0,554.0,27591.0,838475296,
100,3,apinop,serdit,0,1,1,1,65108917.0,155215308.0,155204327.0,2.383933,0.0,0.0,27314.0,838475296,
100,3,apinop,spec,0,1,1,1,65108917.0,155215308.0,155204327.0,2.383933,0.0,0.0,27314.0,838475296,
100,3,base,serdit,0,1,1,1,65364537.0,155211984.0,155201834.0,2.37456,0.0,0.0,27314.0,838475296,
100,3,base,spec,0,1,1,1,65364537.0,155211984.0,155201834.0,2.37456,0.0,0.0,27314.0,838475296,
100,3,blanket,serdit,0,1,1,1,67003014.0,155211984.0,155201834.0,2.316493,36062986.0,0.0,27314.0,838475296,
100,3,blanket,spec,0,1,1,1,67003014.0,155211984.0,155201834.0,2.316493,36062986.0,0.0,27314.0,838475296,
100,3,taint,serdit,0,1,1,1,65686087.0,155428190.0,155418040.0,2.366227,15835590.0,18645.0,46313.0,838475296,
100,3,taint,spec,0,1,1,1,65139517.0,155428190.0,155418040.0,2.386081,15850835.0,18645.0,27668.0,838475296,
100,3,taintx,serdit,0,1,1,1,65281988.0,155426066.0,155415916.0,2.380841,16061023.0,16521.0,44189.0,838475296,2218.0
100,3,taintx,spec,0,1,1,1,64778466.0,155426066.0,155415916.0,2.399348,16073144.0,16521.0,27668.0,838475296,2354.9
100,4,api,serdit,0,1,1,1,64199346.0,155215308.0,155205158.0,2.417709,15466963.0,554.0,27868.0,838475296,
100,4,api,spec,0,1,1,1,64167421.0,155215308.0,155205158.0,2.418911,15459180.0,554.0,27591.0,838475296,
100,4,apinop,serdit,0,1,1,1,64776980.0,155215308.0,155204327.0,2.396149,0.0,0.0,27314.0,838475296,
100,4,apinop,spec,0,1,1,1,64776980.0,155215308.0,155204327.0,2.396149,0.0,0.0,27314.0,838475296,
100,4,base,serdit,0,1,1,1,65199727.0,155211984.0,155201834.0,2.380562,0.0,0.0,27314.0,838475296,
100,4,base,spec,0,1,1,1,65199727.0,155211984.0,155201834.0,2.380562,0.0,0.0,27314.0,838475296,
100,4,blanket,serdit,0,1,1,1,66937928.0,155211984.0,155201834.0,2.318745,36012449.0,0.0,27314.0,838475296,
100,4,blanket,spec,0,1,1,1,66937928.0,155211984.0,155201834.0,2.318745,36012449.0,0.0,27314.0,838475296,
100,4,taint,serdit,0,1,1,1,65554858.0,155428190.0,155418040.0,2.370964,15843789.0,18645.0,46313.0,838475296,
100,4,taint,spec,0,1,1,1,64798381.0,155428190.0,155418040.0,2.398643,15694334.0,18645.0,27668.0,838475296,
100,4,taintx,serdit,0,1,1,1,65300024.0,155426066.0,155415916.0,2.380184,16093252.0,16521.0,44189.0,838475296,2634.1
100,4,taintx,spec,0,1,1,1,64776492.0,155426066.0,155415916.0,2.399421,16094966.0,16521.0,27668.0,838475296,2564.9
200,0,api,serdit,0,1,1,1,100063382.0,253014412.0,253003469.0,2.528541,32028442.0,1122.0,35292.0,839301145,
200,0,api,spec,0,1,1,1,100082650.0,253014412.0,253003469.0,2.528055,32047407.0,1122.0,34731.0,839301145,
200,0,apinop,serdit,0,1,1,1,100681526.0,253014412.0,253001786.0,2.513017,0.0,0.0,34170.0,839301145,
200,0,apinop,spec,0,1,1,1,100681526.0,253014412.0,253001786.0,2.513017,0.0,0.0,34170.0,839301145,
200,0,base,serdit,0,1,1,1,101266519.0,253007680.0,252996737.0,2.498434,0.0,0.0,34170.0,839301145,
200,0,base,spec,0,1,1,1,101266519.0,253007680.0,252996737.0,2.498434,0.0,0.0,34170.0,839301145,
200,0,blanket,serdit,0,1,1,1,102526327.0,253007680.0,252996737.0,2.467734,69812473.0,0.0,34170.0,839301145,
200,0,blanket,spec,0,1,1,1,102526327.0,253007680.0,252996737.0,2.467734,69812473.0,0.0,34170.0,839301145,
200,0,taint,serdit,0,1,1,1,101657817.0,253447998.0,253437055.0,2.493148,32018210.0,37545.0,72437.0,839301145,
200,0,taint,spec,0,1,1,1,100858636.0,253447998.0,253437055.0,2.512903,32034652.0,37545.0,34892.0,839301145,
200,0,taintx,serdit,0,1,1,1,101291379.0,253443666.0,253432723.0,2.502125,32541139.0,33213.0,68105.0,839301145,3782.3
200,0,taintx,spec,0,1,1,1,100492948.0,253443666.0,253432723.0,2.522004,32610022.0,33213.0,34892.0,839301145,4042.3
200,1,api,serdit,0,1,1,1,99140350.0,253014412.0,253003469.0,2.552083,31278445.0,1122.0,35292.0,839301145,
200,1,api,spec,0,1,1,1,99144932.0,253014412.0,253003469.0,2.551965,31326713.0,1122.0,34731.0,839301145,
200,1,apinop,serdit,0,1,1,1,100263976.0,253014412.0,253001786.0,2.523483,0.0,0.0,34170.0,839301145,
200,1,apinop,spec,0,1,1,1,100263976.0,253014412.0,253001786.0,2.523483,0.0,0.0,34170.0,839301145,
200,1,base,serdit,0,1,1,1,101428762.0,253007680.0,252996737.0,2.494437,0.0,0.0,34170.0,839301145,
200,1,base,spec,0,1,1,1,101428762.0,253007680.0,252996737.0,2.494437,0.0,0.0,34170.0,839301145,
200,1,blanket,serdit,0,1,1,1,102662578.0,253007680.0,252996737.0,2.464459,69762860.0,0.0,34170.0,839301145,
200,1,blanket,spec,0,1,1,1,102662578.0,253007680.0,252996737.0,2.464459,69762860.0,0.0,34170.0,839301145,
200,1,taint,serdit,0,1,1,1,101751031.0,253447998.0,253437055.0,2.490864,32047906.0,37545.0,72437.0,839301145,
200,1,taint,spec,0,1,1,1,100897995.0,253447998.0,253437055.0,2.511923,32106020.0,37545.0,34892.0,839301145,
200,1,taintx,serdit,0,1,1,1,101277308.0,253443666.0,253432723.0,2.502472,32603845.0,33213.0,68105.0,839301145,4333.6
200,1,taintx,spec,0,1,1,1,100442207.0,253443666.0,253432723.0,2.523279,32579250.0,33213.0,34892.0,839301145,3569.7
200,2,api,serdit,0,1,1,1,99229598.0,253014412.0,253003469.0,2.549788,31350916.0,1122.0,35292.0,839301145,
200,2,api,spec,0,1,1,1,99093862.0,253014412.0,253003469.0,2.55328,31335649.0,1122.0,34731.0,839301145,
200,2,apinop,serdit,0,1,1,1,100818109.0,253014412.0,253001786.0,2.509613,0.0,0.0,34170.0,839301145,
200,2,apinop,spec,0,1,1,1,100818109.0,253014412.0,253001786.0,2.509613,0.0,0.0,34170.0,839301145,
200,2,base,serdit,0,1,1,1,101457500.0,253007680.0,252996737.0,2.493731,0.0,0.0,34170.0,839301145,
200,2,base,spec,0,1,1,1,101457500.0,253007680.0,252996737.0,2.493731,0.0,0.0,34170.0,839301145,
200,2,blanket,serdit,0,1,1,1,102592749.0,253007680.0,252996737.0,2.466136,69804135.0,0.0,34170.0,839301145,
200,2,blanket,spec,0,1,1,1,102592749.0,253007680.0,252996737.0,2.466136,69804135.0,0.0,34170.0,839301145,
200,2,taint,serdit,0,1,1,1,101903321.0,253447998.0,253437055.0,2.487142,32039846.0,37545.0,72437.0,839301145,
200,2,taint,spec,0,1,1,1,100134730.0,253447998.0,253437055.0,2.53107,31766340.0,37545.0,34892.0,839301145,
200,2,taintx,serdit,0,1,1,1,101377947.0,253443666.0,253432723.0,2.499988,32586867.0,33213.0,68105.0,839301145,3651.2
200,2,taintx,spec,0,1,1,1,100350653.0,253443666.0,253432723.0,2.525581,32572393.0,33213.0,34892.0,839301145,3156.5
200,3,api,serdit,0,1,1,1,100060169.0,253014412.0,253003469.0,2.528623,31993610.0,1122.0,35292.0,839301145,
200,3,api,spec,0,1,1,1,100155654.0,253014412.0,253003469.0,2.526212,32036750.0,1122.0,34731.0,839301145,
200,3,apinop,serdit,0,1,1,1,101179558.0,253014412.0,253001786.0,2.500648,0.0,0.0,34170.0,839301145,
200,3,apinop,spec,0,1,1,1,101179558.0,253014412.0,253001786.0,2.500648,0.0,0.0,34170.0,839301145,
200,3,base,serdit,0,1,1,1,101166734.0,253007680.0,252996737.0,2.500898,0.0,0.0,34170.0,839301145,
200,3,base,spec,0,1,1,1,101166734.0,253007680.0,252996737.0,2.500898,0.0,0.0,34170.0,839301145,
200,3,blanket,serdit,0,1,1,1,102649816.0,253007680.0,252996737.0,2.464765,69874495.0,0.0,34170.0,839301145,
200,3,blanket,spec,0,1,1,1,102649816.0,253007680.0,252996737.0,2.464765,69874495.0,0.0,34170.0,839301145,
200,3,taint,serdit,0,1,1,1,102072218.0,253447998.0,253437055.0,2.483026,32060607.0,37545.0,72437.0,839301145,
200,3,taint,spec,0,1,1,1,100804349.0,253447998.0,253437055.0,2.514257,32027283.0,37545.0,34892.0,839301145,
200,3,taintx,serdit,0,1,1,1,101352936.0,253443666.0,253432723.0,2.500605,32602932.0,33213.0,68105.0,839301145,3590.5
200,3,taintx,spec,0,1,1,1,100413729.0,253443666.0,253432723.0,2.523994,32584141.0,33213.0,34892.0,839301145,4307.0
200,4,api,serdit,0,1,1,1,99366449.0,253014412.0,253003469.0,2.546276,31517682.0,1122.0,35292.0,839301145,
200,4,api,spec,0,1,1,1,99171298.0,253014412.0,253003469.0,2.551287,31511257.0,1122.0,34731.0,839301145,
200,4,apinop,serdit,0,1,1,1,100375413.0,253014412.0,253001786.0,2.520681,0.0,0.0,34170.0,839301145,
200,4,apinop,spec,0,1,1,1,100375413.0,253014412.0,253001786.0,2.520681,0.0,0.0,34170.0,839301145,
200,4,base,serdit,0,1,1,1,101394298.0,253007680.0,252996737.0,2.495285,0.0,0.0,34170.0,839301145,
200,4,base,spec,0,1,1,1,101394298.0,253007680.0,252996737.0,2.495285,0.0,0.0,34170.0,839301145,
200,4,blanket,serdit,0,1,1,1,102598309.0,253007680.0,252996737.0,2.466002,69818078.0,0.0,34170.0,839301145,
200,4,blanket,spec,0,1,1,1,102598309.0,253007680.0,252996737.0,2.466002,69818078.0,0.0,34170.0,839301145,
200,4,taint,serdit,0,1,1,1,101808324.0,253447998.0,253437055.0,2.489462,31953097.0,37545.0,72437.0,839301145,
200,4,taint,spec,0,1,1,1,100972493.0,253447998.0,253437055.0,2.51007,32116222.0,37545.0,34892.0,839301145,
200,4,taintx,serdit,0,1,1,1,101220219.0,253443666.0,253432723.0,2.503884,32555293.0,33213.0,68105.0,839301145,3603.1
200,4,taintx,spec,0,1,1,1,100426930.0,253443666.0,253432723.0,2.523662,32606671.0,33213.0,34892.0,839301145,3716.8
400,0,api,serdit,0,1,1,1,173878301.0,456192129.0,456179571.0,2.623629,66230119.0,2316.0,51184.0,840960171,
400,0,api,spec,0,1,1,1,173824846.0,456192129.0,456179571.0,2.624436,66241304.0,2316.0,50026.0,840960171,
400,0,apinop,serdit,0,1,1,1,175069304.0,456192129.0,456176097.0,2.60578,0.0,0.0,48868.0,840960171,
400,0,apinop,spec,0,1,1,1,175069304.0,456192129.0,456176097.0,2.60578,0.0,0.0,48868.0,840960171,
400,0,base,serdit,0,1,1,1,175995143.0,456178233.0,456165675.0,2.591993,0.0,0.0,48868.0,840960171,
400,0,base,spec,0,1,1,1,175995143.0,456178233.0,456165675.0,2.591993,0.0,0.0,48868.0,840960171,
400,0,blanket,serdit,0,1,1,1,176704984.0,456178233.0,456165675.0,2.581581,138901265.0,0.0,48868.0,840960171,
400,0,blanket,spec,0,1,1,1,176704984.0,456178233.0,456165675.0,2.581581,138901265.0,0.0,48868.0,840960171,
400,0,taint,serdit,0,1,1,1,177619889.0,457099661.0,457087103.0,2.573471,66218389.0,76534.0,126918.0,840960171,
400,0,taint,spec,0,1,1,1,175696892.0,457099661.0,457087103.0,2.601638,66432672.0,76534.0,50384.0,840960171,
400,0,taintx,serdit,0,1,1,1,176473738.0,457090565.0,457078007.0,2.590134,67278463.0,67438.0,117822.0,840960171,7151.8
400,0,taintx,spec,0,1,1,1,174580181.0,457090565.0,457078007.0,2.618227,67307201.0,67438.0,50384.0,840960171,5964.0
400,1,api,serdit,0,1,1,1,171925639.0,456192129.0,456179571.0,2.653427,64719656.0,2316.0,51184.0,840960171,
400,1,api,spec,0,1,1,1,171981170.0,456192129.0,456179571.0,2.65257,64801927.0,2316.0,50026.0,840960171,
400,1,apinop,serdit,0,1,1,1,174254880.0,456192129.0,456176097.0,2.617959,0.0,0.0,48868.0,840960171,
400,1,apinop,spec,0,1,1,1,174254880.0,456192129.0,456176097.0,2.617959,0.0,0.0,48868.0,840960171,
400,1,base,serdit,0,1,1,1,176576622.0,456178233.0,456165675.0,2.583458,0.0,0.0,48868.0,840960171,
400,1,base,spec,0,1,1,1,176576622.0,456178233.0,456165675.0,2.583458,0.0,0.0,48868.0,840960171,
400,1,blanket,serdit,0,1,1,1,176804379.0,456178233.0,456165675.0,2.58013,138822686.0,0.0,48868.0,840960171,
400,1,blanket,spec,0,1,1,1,176804379.0,456178233.0,456165675.0,2.58013,138822686.0,0.0,48868.0,840960171,
400,1,taint,serdit,0,1,1,1,176691588.0,457099661.0,457087103.0,2.586992,65911209.0,76534.0,126918.0,840960171,
400,1,taint,spec,0,1,1,1,175518905.0,457099661.0,457087103.0,2.604276,66394852.0,76534.0,50384.0,840960171,
400,1,taintx,serdit,0,1,1,1,176271755.0,457090565.0,457078007.0,2.593102,67323590.0,67438.0,117822.0,840960171,6021.3
400,1,taintx,spec,0,1,1,1,174534754.0,457090565.0,457078007.0,2.618909,67286361.0,67438.0,50384.0,840960171,6180.9
400,2,api,serdit,0,1,1,1,171870396.0,456192129.0,456179571.0,2.65428,65072533.0,2316.0,51184.0,840960171,
400,2,api,spec,0,1,1,1,171818367.0,456192129.0,456179571.0,2.655084,64717350.0,2316.0,50026.0,840960171,
400,2,apinop,serdit,0,1,1,1,174734129.0,456192129.0,456176097.0,2.610779,0.0,0.0,48868.0,840960171,
400,2,apinop,spec,0,1,1,1,174734129.0,456192129.0,456176097.0,2.610779,0.0,0.0,48868.0,840960171,
400,2,base,serdit,0,1,1,1,176013120.0,456178233.0,456165675.0,2.591729,0.0,0.0,48868.0,840960171,
400,2,base,spec,0,1,1,1,176013120.0,456178233.0,456165675.0,2.591729,0.0,0.0,48868.0,840960171,
400,2,blanket,serdit,0,1,1,1,176920224.0,456178233.0,456165675.0,2.57844,138910119.0,0.0,48868.0,840960171,
400,2,blanket,spec,0,1,1,1,176920224.0,456178233.0,456165675.0,2.57844,138910119.0,0.0,48868.0,840960171,
400,2,taint,serdit,0,1,1,1,176904996.0,457099661.0,457087103.0,2.583871,66142308.0,76534.0,126918.0,840960171,
400,2,taint,spec,0,1,1,1,175204362.0,457099661.0,457087103.0,2.608951,66820683.0,76534.0,50384.0,840960171,
400,2,taintx,serdit,0,1,1,1,176345539.0,457090565.0,457078007.0,2.592017,67295484.0,67438.0,117822.0,840960171,6393.4
400,2,taintx,spec,0,1,1,1,174530840.0,457090565.0,457078007.0,2.618967,67305348.0,67438.0,50384.0,840960171,6047.3
400,3,api,serdit,0,1,1,1,173795374.0,456192129.0,456179571.0,2.624881,66326772.0,2316.0,51184.0,840960171,
400,3,api,spec,0,1,1,1,173636917.0,456192129.0,456179571.0,2.627276,66231000.0,2316.0,50026.0,840960171,
400,3,apinop,serdit,0,1,1,1,175497989.0,456192129.0,456176097.0,2.599415,0.0,0.0,48868.0,840960171,
400,3,apinop,spec,0,1,1,1,175497989.0,456192129.0,456176097.0,2.599415,0.0,0.0,48868.0,840960171,
400,3,base,serdit,0,1,1,1,176206367.0,456178233.0,456165675.0,2.588886,0.0,0.0,48868.0,840960171,
400,3,base,spec,0,1,1,1,176206367.0,456178233.0,456165675.0,2.588886,0.0,0.0,48868.0,840960171,
400,3,blanket,serdit,0,1,1,1,176677173.0,456178233.0,456165675.0,2.581987,138790918.0,0.0,48868.0,840960171,
400,3,blanket,spec,0,1,1,1,176677173.0,456178233.0,456165675.0,2.581987,138790918.0,0.0,48868.0,840960171,
400,3,taint,serdit,0,1,1,1,177601123.0,457099661.0,457087103.0,2.573743,66337599.0,76534.0,126918.0,840960171,
400,3,taint,spec,0,1,1,1,175101491.0,457099661.0,457087103.0,2.610484,66168614.0,76534.0,50384.0,840960171,
400,3,taintx,serdit,0,1,1,1,176362743.0,457090565.0,457078007.0,2.591764,67262103.0,67438.0,117822.0,840960171,6667.4
400,3,taintx,spec,0,1,1,1,174380807.0,457090565.0,457078007.0,2.621221,67198495.0,67438.0,50384.0,840960171,6522.7
400,4,api,serdit,0,1,1,1,171990653.0,456192129.0,456179571.0,2.652424,65058937.0,2316.0,51184.0,840960171,
400,4,api,spec,0,1,1,1,171912282.0,456192129.0,456179571.0,2.653633,65068082.0,2316.0,50026.0,840960171,
400,4,apinop,serdit,0,1,1,1,174074931.0,456192129.0,456176097.0,2.620665,0.0,0.0,48868.0,840960171,
400,4,apinop,spec,0,1,1,1,174074931.0,456192129.0,456176097.0,2.620665,0.0,0.0,48868.0,840960171,
400,4,base,serdit,0,1,1,1,175938526.0,456178233.0,456165675.0,2.592827,0.0,0.0,48868.0,840960171,
400,4,base,spec,0,1,1,1,175938526.0,456178233.0,456165675.0,2.592827,0.0,0.0,48868.0,840960171,
400,4,blanket,serdit,0,1,1,1,176894880.0,456178233.0,456165675.0,2.57881,138969145.0,0.0,48868.0,840960171,
400,4,blanket,spec,0,1,1,1,176894880.0,456178233.0,456165675.0,2.57881,138969145.0,0.0,48868.0,840960171,
400,4,taint,serdit,0,1,1,1,177308380.0,457099661.0,457087103.0,2.577992,66323578.0,76534.0,126918.0,840960171,
400,4,taint,spec,0,1,1,1,174334025.0,457099661.0,457087103.0,2.621976,66018036.0,76534.0,50384.0,840960171,
400,4,taintx,serdit,0,1,1,1,176417709.0,457090565.0,457078007.0,2.590956,67309815.0,67438.0,117822.0,840960171,6747.5
400,4,taintx,spec,0,1,1,1,174478012.0,457090565.0,457078007.0,2.61976,67344330.0,67438.0,50384.0,840960171,6596.2
